scenario,method,repetition,seed,truth,estimate,se,ci_low,ci_high
good_overlap,naive,87,2113,2000.0,3051.8773716379183,170.2847644171957,2718.1192333802146,3385.635509895622
good_overlap,linear,87,2113,2000.0,2349.577676427904,164.48259644348414,2027.191787398675,2671.963565457133
good_overlap,hgb,87,2113,2000.0,1906.893425793243,197.83534577260997,1519.1361480789276,2294.650703507559
good_overlap,naive,88,2114,2000.0,3518.996761733344,160.96490083855704,3203.505556089772,3834.487967376916
good_overlap,linear,88,2114,2000.0,2781.828002538125,159.18124155198834,2469.832769096228,3093.823235980022
good_overlap,hgb,88,2114,2000.0,2228.0184670084636,223.28612380550683,1790.3776643496703,2665.659269667257
good_overlap,naive,89,2115,2000.0,2907.1718049059464,159.09942274333082,2595.336936329018,3219.0066734828747
good_overlap,linear,89,2115,2000.0,2360.297243889985,156.72005107054454,2053.125943791718,2667.4685439882523
good_overlap,hgb,89,2115,2000.0,2012.100284272976,188.28222764333913,1643.0671180920313,2381.133450453921
good_overlap,naive,90,2116,2000.0,3319.8329941729116,165.04457201118706,2996.345633030985,3643.3203553148383
good_overlap,linear,90,2116,2000.0,2563.897653518363,164.98720144449538,2240.522738687152,2887.2725683495737
good_overlap,hgb,90,2116,2000.0,2090.762280619068,187.7780452816893,1722.717311866957,2458.807249371179
good_overlap,naive,91,2117,2000.0,3480.9090297941575,157.97292989879088,3171.2820871925273,3790.5359723957877
good_overlap,linear,91,2117,2000.0,2659.3412203846806,158.85208900159554,2347.9911259415535,2970.6913148278077
good_overlap,hgb,91,2117,2000.0,2320.2651937086694,180.7498767060399,1965.995435364831,2674.534952052508
good_overlap,naive,92,2118,2000.0,3450.96906704533,162.67590554289723,3132.124292181252,3769.8138419094084
good_overlap,linear,92,2118,2000.0,2821.6170862047074,162.86298630548788,2502.405633045951,3140.8285393634637
good_overlap,hgb,92,2118,2000.0,2068.4798824667737,258.27515996711327,1562.2605689312318,2574.6991960023156
good_overlap,naive,93,2119,2000.0,3547.544797222108,165.17414296747933,3223.803477005849,3871.2861174383675
good_overlap,linear,93,2119,2000.0,2852.442406933431,179.343986306384,2500.9281937729183,3203.9566200939435
good_overlap,hgb,93,2119,2000.0,2385.308427826454,185.52214185585575,2021.6850297889769,2748.9318258639314
good_overlap,naive,94,2120,2000.0,3499.5931033870893,168.49736444633677,3169.338269072269,3829.8479377019094
good_overlap,linear,94,2120,2000.0,2675.3018700834195,166.09576082321755,2349.754178869913,3000.849561296926
good_overlap,hgb,94,2120,2000.0,2154.40318778014,193.07820324776114,1775.969909414528,2532.8364661457517
good_overlap,naive,95,2121,2000.0,3413.88226852916,160.51039460277835,3099.2818951077143,3728.4826419506053
good_overlap,linear,95,2121,2000.0,2580.995287489863,165.08536712811787,2257.427967918752,2904.562607060974
good_overlap,hgb,95,2121,2000.0,1789.3070206225914,226.66624129374432,1345.0411876868525,2233.5728535583303
good_overlap,naive,96,2122,2000.0,3431.439199926059,167.09117519470908,3103.940496544429,3758.9379033076884
good_overlap,linear,96,2122,2000.0,2446.8038950837627,176.99083766522045,2099.9018532599307,2793.7059369075946
good_overlap,hgb,96,2122,2000.0,1860.9930610090787,204.91850096532585,1459.35279911704,2262.6333229011175
good_overlap,naive,97,2123,2000.0,3611.821770089567,160.1786963723815,3297.871525199699,3925.772014979435
good_overlap,linear,97,2123,2000.0,2892.08715336344,173.1806579402066,2552.653063800635,3231.5212429262447
good_overlap,hgb,97,2123,2000.0,2385.4702203006314,266.01239122000527,1864.085933509421,2906.8545070918417
good_overlap,naive,98,2124,2000.0,3384.6429587201364,170.36628557211276,3050.7250389987953,3718.5608784414776
good_overlap,linear,98,2124,2000.0,2575.584356372671,165.3544357120594,2251.4896623770346,2899.679050368308
good_overlap,hgb,98,2124,2000.0,2007.1170243895374,215.69838624349046,1584.348187352296,2429.885861426779
good_overlap,naive,99,2125,2000.0,3384.7343257120583,167.787996077024,3055.8698534010914,3713.598798023025
good_overlap,linear,99,2125,2000.0,2503.677368985092,187.2512443377361,2136.664930083129,2870.689807887055
good_overlap,hgb,99,2125,2000.0,1796.9619118611636,242.68743848880123,1321.2945324231132,2272.629291299214
weak_overlap,naive,0,2026,2000.0,4721.611949832298,158.5658579668233,4410.822868217324,5032.401031447272
weak_overlap,linear,0,2026,2000.0,2968.361170865974,200.0351505414575,2576.2922758047175,3360.4300659272308
weak_overlap,hgb,0,2026,2000.0,2386.0946492481307,277.48849398852565,1842.2172010306203,2929.972097465641
weak_overlap,naive,1,2027,2000.0,4671.341951914816,153.96611341083403,4369.568369629581,4973.11553420005
weak_overlap,linear,1,2027,2000.0,3462.543192202282,228.24698696135812,3015.1790977580204,3909.907286646544
weak_overlap,hgb,1,2027,2000.0,2720.4058721957476,300.62173838989344,2131.1872649515562,3309.624479439939
weak_overlap,naive,2,2028,2000.0,4421.298252030128,151.0354856404878,4125.268700174773,4717.327803885484
weak_overlap,linear,2,2028,2000.0,2976.204339422927,162.39188650044812,2657.916241882049,3294.4924369638056
weak_overlap,hgb,2,2028,2000.0,2545.644616900748,275.5721775572824,2005.5231488884747,3085.7660849130216
weak_overlap,naive,3,2029,2000.0,4368.300553854237,152.12256730179575,4070.140321942717,4666.460785765757
weak_overlap,linear,3,2029,2000.0,3538.3392450720776,407.2676188692229,2740.0947120884007,4336.583778055754
weak_overlap,hgb,3,2029,2000.0,2765.74893606829,250.2748952259694,2275.21014142539,3256.28773071119
weak_overlap,naive,4,2030,2000.0,4602.496944851384,157.57786181516585,4293.644335693659,4911.349554009109
weak_overlap,linear,4,2030,2000.0,3339.8475407709407,255.8011447604331,2838.477297040492,3841.2177845013894
weak_overlap,hgb,4,2030,2000.0,2430.6073357486234,359.76709798189415,1725.4638237041108,3135.750847793136
weak_overlap,naive,5,2031,2000.0,4332.251785621433,156.04449293152248,4026.4045794756485,4638.098991767217
weak_overlap,linear,5,2031,2000.0,2563.728820972959,251.94632423894274,2069.9140254646313,3057.543616481287
weak_overlap,hgb,5,2031,2000.0,2054.365452040048,307.27980082410494,1452.097042424802,2656.6338616552935
weak_overlap,naive,6,2032,2000.0,4332.481564039908,149.25631535515248,4039.9391859438097,4625.0239421360075
weak_overlap,linear,6,2032,2000.0,3228.5907949831108,473.5055624613138,2300.5198925589357,4156.661697407286
weak_overlap,hgb,6,2032,2000.0,1686.5588287158862,506.38268211565173,694.0487717692088,2679.068885662564
weak_overlap,naive,7,2033,2000.0,4491.156380636009,152.26275510550545,4192.721380629218,4789.5913806428
weak_overlap,linear,7,2033,2000.0,3297.7528867522883,184.86846734253598,2935.410690760918,3660.0950827436586
weak_overlap,hgb,7,2033,2000.0,2475.9577982492196,374.14362151401656,1742.6363000817473,3209.279296416692
weak_overlap,naive,8,2034,2000.0,4469.558809763532,157.59347662446655,4160.675595579577,4778.442023947487
weak_overlap,linear,8,2034,2000.0,3239.3035736537317,178.98630998090206,2888.4904060911635,3590.1167412163
weak_overlap,hgb,8,2034,2000.0,2889.872375240172,373.23759639035717,2158.326686315072,3621.418064165272
weak_overlap,naive,9,2035,2000.0,4589.596679606704,145.3092831100403,4304.790484711025,4874.402874502383
weak_overlap,linear,9,2035,2000.0,3610.4112589046813,287.9760335841694,3045.9782330797093,4174.844284729654
weak_overlap,hgb,9,2035,2000.0,2887.5309728005886,220.08795270211922,2456.158585504435,3318.9033600967423
weak_overlap,naive,10,2036,2000.0,4826.1949453951365,151.81925005384517,4528.6292152896,5123.760675500673
weak_overlap,linear,10,2036,2000.0,3387.309974763083,200.88493355875778,2993.575504987918,3781.044444538248
weak_overlap,hgb,10,2036,2000.0,2602.6776854023137,274.69248678118015,2064.2804113112006,3141.074959493427
weak_overlap,naive,11,2037,2000.0,4389.667375086887,148.54883787729986,4098.511652847379,4680.823097326394
weak_overlap,linear,11,2037,2000.0,2721.737195599638,217.970980934156,2294.5140729686923,3148.960318230584
weak_overlap,hgb,11,2037,2000.0,1636.687714157307,518.8204521625637,619.7996279186822,2653.5758003959318
weak_overlap,naive,12,2038,2000.0,4546.434243024827,147.22751568564118,4257.868312280971,4835.000173768683
weak_overlap,linear,12,2038,2000.0,3154.9816060717426,210.0825959392586,2743.219718030796,3566.7434941126894
weak_overlap,hgb,12,2038,2000.0,2652.9040229744583,320.7246032343758,2024.2838006350817,3281.524245313835
weak_overlap,naive,13,2039,2000.0,4166.146355813944,148.5754618217439,3874.938450643326,4457.354260984562
weak_overlap,linear,13,2039,2000.0,2900.972528184548,245.79385193583224,2419.216578390317,3382.728477978779
weak_overlap,hgb,13,2039,2000.0,2332.158025559936,309.29911071998345,1725.9317685487686,2938.3842825711035
weak_overlap,naive,14,2040,2000.0,4393.517856788474,154.7954704248983,4090.1187347556734,4696.916978821275
weak_overlap,linear,14,2040,2000.0,3131.9420359158025,212.08305873362445,2716.2592407978987,3547.6248310337064
weak_overlap,hgb,14,2040,2000.0,2490.1770163807287,284.8189866650057,1931.9318025173175,3048.42223024414
weak_overlap,naive,15,2041,2000.0,4545.616648166707,157.5476547339228,4236.823244888218,4854.410051445196
weak_overlap,linear,15,2041,2000.0,3303.4991943432924,264.63955445973147,2784.805667602219,3822.192721084366
weak_overlap,hgb,15,2041,2000.0,2918.5347123236306,236.68151855239003,2454.638935960946,3382.430488686315
weak_overlap,naive,16,2042,2000.0,4670.470368171378,150.3768384547699,4375.731764800029,4965.208971542727
weak_overlap,linear,16,2042,2000.0,3407.3029928265396,269.9208831818641,2878.258061790086,3936.3479238629934
weak_overlap,hgb,16,2042,2000.0,2332.1548496494597,312.4469321744473,1719.758862587543,2944.550836711376
weak_overlap,naive,17,2043,2000.0,4468.579653528288,154.07943848237662,4166.58395410283,4770.575352953746
weak_overlap,linear,17,2043,2000.0,3438.679240123466,246.2578172453119,2956.0139183226547,3921.3445619242775
weak_overlap,hgb,17,2043,2000.0,2742.9256366895497,304.16951990055753,2146.753377684457,3339.0978956946424
weak_overlap,naive,18,2044,2000.0,4612.344910981814,151.87812122974094,4314.663793371522,4910.026028592106
weak_overlap,linear,18,2044,2000.0,3895.8824420587116,503.5914867128126,2908.843128101599,4882.921756015824
weak_overlap,hgb,18,2044,2000.0,2197.0852055466776,453.44904775852353,1308.3250719399716,3085.8453391533835
weak_overlap,naive,19,2045,2000.0,4574.4416734715505,159.61091951092143,4261.604271230144,4887.279075712957
weak_overlap,linear,19,2045,2000.0,3383.4243608201655,247.43913339255587,2898.443659370756,3868.405062269575
weak_overlap,hgb,19,2045,2000.0,2947.617921744004,239.77407897639682,2477.660726950266,3417.575116537742
weak_overlap,naive,20,2046,2000.0,4718.462525476155,155.15367450440922,4414.361323447512,5022.5637275047975
weak_overlap,linear,20,2046,2000.0,3424.637946339496,310.6393746592758,2815.7847720073155,4033.4911206716765
weak_overlap,hgb,20,2046,2000.0,2777.6726034402877,375.7330253359102,2041.2358737819036,3514.109333098672
weak_overlap,naive,21,2047,2000.0,4461.340425166091,148.4422793369241,4170.39355766572,4752.287292666462
weak_overlap,linear,21,2047,2000.0,3320.1930358328623,256.91345022924025,2816.6426733835515,3823.743398282173
weak_overlap,hgb,21,2047,2000.0,2645.251288621417,245.9380801722493,2163.2126514838087,3127.2899257590257
weak_overlap,naive,22,2048,2000.0,4385.589145590611,151.88227776299843,4087.8998811751344,4683.278410006088
weak_overlap,linear,22,2048,2000.0,2947.085130024886,188.63880695280972,2577.353068397379,3316.817191652393
weak_overlap,hgb,22,2048,2000.0,2370.8869989426034,274.5686606326263,1832.7324241026558,2909.041573782551
weak_overlap,naive,23,2049,2000.0,4533.179472505231,151.1951991419125,4236.836882187083,4829.52206282338
weak_overlap,linear,23,2049,2000.0,3567.7915827534393,488.0601686310161,2611.1936522366477,4524.389513270231
weak_overlap,hgb,23,2049,2000.0,2720.2318492007657,243.0776058014572,2243.7997418299096,3196.663956571622
weak_overlap,naive,24,2050,2000.0,4669.294486166651,153.9867766837445,4367.480403866512,4971.1085684667905
weak_overlap,linear,24,2050,2000.0,3398.189723536244,243.7675101833979,2920.405403576784,3875.974043495704
weak_overlap,hgb,24,2050,2000.0,1830.074687710516,558.6486181297346,735.1233961762362,2925.025979244796
weak_overlap,naive,25,2051,2000.0,4400.369219828817,150.61052065357381,4105.172599347812,4695.565840309822
weak_overlap,linear,25,2051,2000.0,3354.8879372597444,188.05279004791194,2986.304468765837,3723.4714057536517
weak_overlap,hgb,25,2051,2000.0,2611.7258405055236,362.44172463279835,1901.3400602252389,3322.1116207858086
weak_overlap,naive,26,2052,2000.0,4500.2519544000515,153.90254345633082,4198.602969225643,4801.90093957446
weak_overlap,linear,26,2052,2000.0,3034.2740181636063,169.09716590603753,2702.843572987773,3365.70446333944
weak_overlap,hgb,26,2052,2000.0,2941.075623350684,282.0611557343533,2388.2357581113515,3493.9154885900166
weak_overlap,naive,27,2053,2000.0,4678.718018301268,145.85217539352183,4392.847754529965,4964.588282072571
weak_overlap,linear,27,2053,2000.0,3553.6512237682196,204.15350935631974,3153.510345429833,3953.7921021066063
weak_overlap,hgb,27,2053,2000.0,2924.550883753609,226.92866538201898,2479.770699604852,3369.331067902366
weak_overlap,naive,28,2054,2000.0,4663.34982288631,147.38533664033787,4374.474563071248,4952.225082701372
weak_overlap,linear,28,2054,2000.0,3471.192553669405,188.91090514601086,3100.9271795832237,3841.457927755586
weak_overlap,hgb,28,2054,2000.0,2924.6392173402646,199.68598959487386,2533.254677734312,3316.0237569462174
weak_overlap,naive,29,2055,2000.0,4582.657424854499,150.03038412925275,4288.597871961164,4876.716977747835
weak_overlap,linear,29,2055,2000.0,2907.251017284809,368.0539669073923,2185.8652421463203,3628.636792423298
weak_overlap,hgb,29,2055,2000.0,1965.8600077732654,545.6216779785642,896.4415189352794,3035.2784966112513
weak_overlap,naive,30,2056,2000.0,4841.083169737691,149.4991949904349,4548.064747556438,5134.101591918943
weak_overlap,linear,30,2056,2000.0,3552.8395540483475,198.36242711367436,3164.0491969055456,3941.6299111911494
weak_overlap,hgb,30,2056,2000.0,2969.0945365996827,291.6943689852867,2397.3735733885205,3540.815499810845
weak_overlap,naive,31,2057,2000.0,4356.679979482666,146.13160749095687,4070.26202880039,4643.097930164941
weak_overlap,linear,31,2057,2000.0,3286.6975248457993,563.9375391465677,2181.379948118527,4392.015101573072
weak_overlap,hgb,31,2057,2000.0,1902.2221176497615,420.3027665703461,1078.4286951718832,2726.0155401276397
weak_overlap,naive,32,2058,2000.0,4576.284835698082,152.0552082783114,4278.256627472591,4874.313043923573
weak_overlap,linear,32,2058,2000.0,3518.76415695722,649.3221901931636,2246.0926641786195,4791.43564973582
weak_overlap,hgb,32,2058,2000.0,2210.119835842958,301.04047570523755,1620.0805034606924,2800.1591682252233
weak_overlap,naive,33,2059,2000.0,4499.46701436736,149.48889265308316,4206.468784767318,4792.465243967403
weak_overlap,linear,33,2059,2000.0,3431.57540504314,630.7756447667583,2195.255141300294,4667.895668785986
weak_overlap,hgb,33,2059,2000.0,2171.847383636256,277.29652886549917,1628.3461870598776,2715.3485802126343
weak_overlap,naive,34,2060,2000.0,4444.817564535795,151.41169534986756,4148.050641650055,4741.584487421535
weak_overlap,linear,34,2060,2000.0,3383.936444824575,222.9658664719466,2946.9233465395596,3820.9495431095906
weak_overlap,hgb,34,2060,2000.0,2820.3974014187484,184.60084587980498,2458.5797434943306,3182.215059343166
weak_overlap,naive,35,2061,2000.0,4512.909476171168,146.69640097625177,4225.384530257714,4800.4344220846215
weak_overlap,linear,35,2061,2000.0,3393.5757901188736,370.53951088619283,2667.3183487819356,4119.833231455812
weak_overlap,hgb,35,2061,2000.0,2403.423688258893,237.3511410703068,1938.2154517610916,2868.6319247566944
weak_overlap,naive,36,2062,2000.0,4326.864622955112,146.71652835519993,4039.3002273789207,4614.429018531304
weak_overlap,linear,36,2062,2000.0,3073.4172826314266,339.0741979941573,2408.831854562878,3738.002710699975
weak_overlap,hgb,36,2062,2000.0,2509.790199905683,336.27692682356167,1850.687423331502,3168.892976479864
weak_overlap,naive,37,2063,2000.0,4444.744934181225,153.4025337716063,4144.075967988877,4745.413900373574
weak_overlap,linear,37,2063,2000.0,3674.160124497098,575.4891461571607,2546.201398029063,4802.118850965133
weak_overlap,hgb,37,2063,2000.0,2575.302227822757,403.870667432096,1783.7157196558487,3366.888735989665
weak_overlap,naive,38,2064,2000.0,4439.801251178502,156.13557210965055,4133.775529843587,4745.826972513417
weak_overlap,linear,38,2064,2000.0,3032.4682072525893,235.8515390222296,2570.1991907690194,3494.737223736159
weak_overlap,hgb,38,2064,2000.0,2495.4941931949525,298.5239884384465,1910.3871758555974,3080.6012105343075
weak_overlap,naive,39,2065,2000.0,4345.848333841015,153.52384815415346,4044.9415914588744,4646.755076223156
weak_overlap,linear,39,2065,2000.0,2920.574158770304,195.85372150771488,2536.700864615183,3304.4474529254253
weak_overlap,hgb,39,2065,2000.0,2666.375629334148,204.68696204691503,2265.1891837221947,3067.5620749461013
weak_overlap,naive,40,2066,2000.0,4434.629258176445,151.09780931739857,4138.477551914343,4730.780964438546
weak_overlap,linear,40,2066,2000.0,3049.486984840055,245.53087831539085,2568.246463341889,3530.727506338221
weak_overlap,hgb,40,2066,2000.0,2292.2045620338045,275.5517264267922,1752.1231782372918,2832.2859458303174
weak_overlap,naive,41,2067,2000.0,4349.951500584362,147.21880630808215,4061.4026402205213,4638.500360948204
weak_overlap,linear,41,2067,2000.0,3145.7419368682936,183.107509718343,2786.8512178203414,3504.6326559162458
weak_overlap,hgb,41,2067,2000.0,2351.683801308691,316.755964478836,1730.842110930172,2972.5254916872095
weak_overlap,naive,42,2068,2000.0,4398.651767837991,152.5252497564791,4099.7022783152925,4697.60125736069
weak_overlap,linear,42,2068,2000.0,2933.8830064112744,400.2919812034772,2149.310723252459,3718.45528957009
weak_overlap,hgb,42,2068,2000.0,2312.4507199855725,269.32123713051305,1784.5810952097668,2840.3203447613782
weak_overlap,naive,43,2069,2000.0,4447.832983981645,149.82884980080235,4154.168438372072,4741.497529591218
weak_overlap,linear,43,2069,2000.0,3035.117632774646,203.68406451872002,2635.896866317955,3434.3383992313375
weak_overlap,hgb,43,2069,2000.0,2682.8594124063266,221.45250882922437,2248.812495101047,3116.9063297116063
weak_overlap,naive,44,2070,2000.0,4333.338999359201,145.57364357474586,4048.014657952699,4618.663340765703
weak_overlap,linear,44,2070,2000.0,2874.4349547591905,219.7284011320778,2443.767288540318,3305.102620978063
weak_overlap,hgb,44,2070,2000.0,2505.2829477619307,271.38643148880294,1973.365542043877,3037.200353479984
weak_overlap,naive,45,2071,2000.0,4664.72989759315,147.0200974876472,4376.5705065173615,4952.889288668938
weak_overlap,linear,45,2071,2000.0,3139.367644918191,322.1727924574174,2507.908971701653,3770.8263181347293
weak_overlap,hgb,45,2071,2000.0,2274.9209858772083,375.7191667879087,1538.5114189729072,3011.330552781509
weak_overlap,naive,46,2072,2000.0,4529.127760669502,145.43124249806405,4244.082525373296,4814.172995965708
weak_overlap,linear,46,2072,2000.0,3416.406870895435,303.7942237299306,2820.970192384771,4011.843549406099
weak_overlap,hgb,46,2072,2000.0,2816.9234774002516,240.82327017783598,2344.909867851693,3288.9370869488102
weak_overlap,naive,47,2073,2000.0,4609.6397093314135,150.08679460171498,4315.469591912052,4903.809826750775
weak_overlap,linear,47,2073,2000.0,3499.206382781712,235.64497964536253,3037.3422226768016,3961.070542886622
weak_overlap,hgb,47,2073,2000.0,3091.570764596288,218.00508597479197,2664.280796085696,3518.86073310688
weak_overlap,naive,48,2074,2000.0,4104.192322435053,153.36588519773477,3803.595187447493,4404.789457422613
weak_overlap,linear,48,2074,2000.0,2762.1866239315787,188.59495508314188,2392.5405119686206,3131.8327358945367
weak_overlap,hgb,48,2074,2000.0,2543.530684464131,219.44460134457415,2113.4192658287657,2973.642103099496
weak_overlap,naive,49,2075,2000.0,4376.184074786021,149.76229394156942,4082.6499786605445,4669.718170911497
weak_overlap,linear,49,2075,2000.0,3093.821959343655,431.480536938763,2248.1201069436797,3939.5238117436306
weak_overlap,hgb,49,2075,2000.0,2588.549262904631,304.36441942354463,1991.9950008344836,3185.103524974779
weak_overlap,naive,50,2076,2000.0,4331.743615214805,153.7493322837467,4030.394923938661,4633.092306490948
weak_overlap,linear,50,2076,2000.0,2833.1189166636254,173.55702349236515,2492.9471506185896,3173.2906827086613
weak_overlap,hgb,50,2076,2000.0,2439.960034059933,257.7627877082048,1934.7449701518517,2945.1750979680146
weak_overlap,naive,51,2077,2000.0,4304.897032272293,154.10492615537487,4002.851377007758,4606.942687536827
weak_overlap,linear,51,2077,2000.0,3078.339622013668,259.6284318392649,2569.4678956087087,3587.211348418627
weak_overlap,hgb,51,2077,2000.0,2361.640452467433,277.6841056181608,1817.379605455838,2905.9012994790282
weak_overlap,naive,52,2078,2000.0,4623.831775362886,160.49489714362144,4309.261776961388,4938.401773764384
weak_overlap,linear,52,2078,2000.0,3190.291521182469,232.92320345211442,2733.7620424163247,3646.820999948613
weak_overlap,hgb,52,2078,2000.0,2241.991573831189,306.3097373074839,1641.6244887085204,2842.3586589538572
weak_overlap,naive,53,2079,2000.0,4521.230829064683,152.1397547874156,4223.036909681348,4819.424748448018
weak_overlap,linear,53,2079,2000.0,3377.108661696461,296.51818279118095,2795.933023425746,3958.2842999671757
weak_overlap,hgb,53,2079,2000.0,2545.8906196026146,212.6631722814552,2129.0708019309623,2962.710437274267
weak_overlap,naive,54,2080,2000.0,4510.103440416982,151.84445618957758,4212.4883062854105,4807.718574548554
weak_overlap,linear,54,2080,2000.0,3374.8397513090094,220.21168324471662,2943.224852149365,3806.454650468654
weak_overlap,hgb,54,2080,2000.0,2781.0913285890088,224.19663684725225,2341.6659203683944,3220.516736809623
weak_overlap,naive,55,2081,2000.0,4383.515490894314,156.50161963023396,4076.7723164190556,4690.258665369573
weak_overlap,linear,55,2081,2000.0,3007.9379001365337,268.12578915944766,2482.4113533840164,3533.464446889051
weak_overlap,hgb,55,2081,2000.0,2264.7435755993306,277.628925133896,1720.5908823368945,2808.8962688617667
weak_overlap,naive,56,2082,2000.0,4192.2414291619225,152.62506494364004,3893.096301872388,4491.386556451457
weak_overlap,linear,56,2082,2000.0,2626.316982695692,202.39995147884042,2229.613077797165,3023.020887594219
weak_overlap,hgb,56,2082,2000.0,2337.683862100276,280.5890264976973,1787.7293701647895,2887.638354035763
weak_overlap,naive,57,2083,2000.0,4315.567711753096,148.68639003114654,4024.1423872920486,4606.993036214143
weak_overlap,linear,57,2083,2000.0,3158.001646490012,229.3860186110803,2708.4050500122944,3607.598242967729
weak_overlap,hgb,57,2083,2000.0,2635.9122498638235,262.0644930913329,2122.2658434048108,3149.558656322836
weak_overlap,naive,58,2084,2000.0,4629.055104562727,152.67588564336685,4329.810368701728,4928.299840423726
weak_overlap,linear,58,2084,2000.0,3234.4322927924927,316.30089920917254,2614.4825303425146,3854.382055242471
weak_overlap,hgb,58,2084,2000.0,2686.3594336269903,232.36632603935618,2230.921434589852,3141.7974326641283
weak_overlap,naive,59,2085,2000.0,4403.4643447700055,147.1762372936152,4114.99891967452,4691.929769865491
weak_overlap,linear,59,2085,2000.0,3042.645079097717,242.70610788826295,2566.9411076367214,3518.3490505587124
weak_overlap,hgb,59,2085,2000.0,2648.8335120760557,255.76516651715514,2147.5337857024315,3150.13323844968
weak_overlap,naive,60,2086,2000.0,4484.61547326127,153.43553005121538,4183.881834360888,4785.349112161653
weak_overlap,linear,60,2086,2000.0,4091.934763100393,934.9394527484998,2259.4534357133334,5924.4160904874525
weak_overlap,hgb,60,2086,2000.0,2662.5975077597172,315.46358369041417,2044.2888837265054,3280.906131792929
weak_overlap,naive,61,2087,2000.0,4549.8768156497545,157.69994739382875,4240.78491875785,4858.9687125416585
weak_overlap,linear,61,2087,2000.0,3070.8038165686025,207.89493819669823,2663.329737703074,3478.277895434131
weak_overlap,hgb,61,2087,2000.0,2776.791397600792,231.6358828219773,2322.785067269717,3230.7977279318675
weak_overlap,naive,62,2088,2000.0,4448.102805289618,151.40527107218315,4151.348473988139,4744.8571365910975
weak_overlap,linear,62,2088,2000.0,3601.174976198583,251.91154209067187,3107.428353700866,4094.9215986963
weak_overlap,hgb,62,2088,2000.0,2679.509059029747,333.44607456290396,2025.954752886455,3333.0633651730386
weak_overlap,naive,63,2089,2000.0,4356.530157263513,154.41456230741653,4053.877615140976,4659.182699386049
weak_overlap,linear,63,2089,2000.0,3512.736108185887,535.3940966060551,2463.363678838019,4562.108537533755
weak_overlap,hgb,63,2089,2000.0,2458.4312317661625,290.8770642017021,1888.3121859308262,3028.5502776014987
weak_overlap,naive,64,2090,2000.0,4529.0986108129855,156.75180529728405,4221.865072430309,4836.332149195662
weak_overlap,linear,64,2090,2000.0,3015.812698767907,211.51779095324414,2601.2378284995484,3430.3875690362656
weak_overlap,hgb,64,2090,2000.0,2532.349146610707,203.0546841029536,2134.361965768918,2930.3363274524963
weak_overlap,naive,65,2091,2000.0,4833.023806410072,153.2945521513167,4532.566484193491,5133.481128626653
weak_overlap,linear,65,2091,2000.0,3616.9987120659607,190.2690495003074,3244.0713750453583,3989.926049086563
weak_overlap,hgb,65,2091,2000.0,2506.4908437709228,268.5688245536901,1980.09594764569,3032.8857398961554
weak_overlap,naive,66,2092,2000.0,4162.261087016785,150.56291975300275,3867.157764300899,4457.36440973267
weak_overlap,linear,66,2092,2000.0,3101.0902833601276,204.25558503022327,2700.74933670089,3501.431230019365
weak_overlap,hgb,66,2092,2000.0,2487.1628036741636,192.31436903649373,2110.226640362636,2864.0989669856913
weak_overlap,naive,67,2093,2000.0,4554.252298591831,147.94207382522853,4264.285833894383,4844.218763289279
weak_overlap,linear,67,2093,2000.0,3343.2383301770747,357.0888895448814,2643.344106669107,4043.1325536850422
weak_overlap,hgb,67,2093,2000.0,2384.695353564894,501.68353449282324,1401.3956259589604,3367.9950811708277
weak_overlap,naive,68,2094,2000.0,4601.653274538399,152.86069532739864,4302.046311696698,4901.260237380101
weak_overlap,linear,68,2094,2000.0,3323.808378317913,192.88389392824706,2945.755946218549,3701.860810417277
weak_overlap,hgb,68,2094,2000.0,2623.9123634496823,297.6156969781574,2040.5855973724938,3207.239129526871
weak_overlap,naive,69,2095,2000.0,4597.124072832074,160.0116539238887,4283.501231141252,4910.746914522895
weak_overlap,linear,69,2095,2000.0,3736.7608447574316,504.2595846883879,2748.4120587681914,4725.109630746672
weak_overlap,hgb,69,2095,2000.0,2638.7099553073112,234.6140123422664,2178.866491116469,3098.5534194981533
weak_overlap,naive,70,2096,2000.0,4140.175033541824,147.4338345895084,3851.2047177463874,4429.14534933726
weak_overlap,linear,70,2096,2000.0,3428.154364369851,264.2992552707452,2910.1278240391903,3946.1809047005117
weak_overlap,hgb,70,2096,2000.0,2290.0734927019284,286.4156524045295,1728.6988139890504,2851.4481714148064
weak_overlap,naive,71,2097,2000.0,4496.748070671745,153.09352528417259,4196.684761114767,4796.8113802287235
weak_overlap,linear,71,2097,2000.0,3233.5548134024075,182.8455175616722,2875.17759898153,3591.932027823285
weak_overlap,hgb,71,2097,2000.0,2828.1416475522515,212.22355612544376,2412.1834775463817,3244.0998175581212
weak_overlap,naive,72,2098,2000.0,4449.2482567016905,149.43923197177216,4156.347362037017,4742.149151366364
weak_overlap,linear,72,2098,2000.0,3392.0359791608325,256.4987113038898,2889.2985050052084,3894.7734533164567
weak_overlap,hgb,72,2098,2000.0,2628.6684276215897,302.80646723135254,2035.1677518481388,3222.1691033950406
weak_overlap,naive,73,2099,2000.0,4562.544453724537,147.2867755583967,4273.862373630079,4851.2265338189945
weak_overlap,linear,73,2099,2000.0,3689.5518513435027,275.8779624925815,3148.831044858043,4230.272657828962
weak_overlap,hgb,73,2099,2000.0,2577.7861728190646,263.7602552770118,2060.8160724761215,3094.756273162008
